date,fg_bbl,stm_esston,elec_kwh,cdu_bbl,atm_temp,rain_mm,fg_mj,stm_mj,elec_mj,total_mj,sec_mj_per_bbl,fg_cost_mwon,stm_cost_mwon,elec_cost_mwon,total_cost_mwon,unit_cost_won_per_bbl,cqi_avg,cqi_level
2025-07-14,94205,427,5874305,734295,25.1079,0.1161,596.3591002,1.32319614,56.099612750000006,653.78190909,890.3532083018406,10660.80303,12.933813566027005,1039.751985,11713.488828566027,15952.020412185875,0.2956660374022179,High
2025-07-15,94278,-205,5831386,742432,26.4328,0.0097,596.82122232,-0.6352580999999999,55.68973630000001,651.87570052,878.0274833520107,10669.064148,-6.209442110153481,1032.155322,11695.010027889846,15752.29789110632,1.3561510750239565,Low
2025-07-16,93945,-238,5828430,727130,27.4128,0.0049,594.7131857999999,-0.7375191600000001,55.66150650000001,649.6371731399998,893.4264480079214,10631.37987,-7.2090108400806265,1031.63211,11655.80296915992,16029.874945552954,0.40523132671714307,High
2025-07-17,93769,68,5814388,692107,28.2793,0.0142,593.59902836,0.21071976,55.527405400000006,649.33715352,938.2034187199378,10611.462654,2.059717382880179,1029.146676,11642.669047382882,16822.065153773743,0.3291151816791422,High
2025-07-18,92468,521,5813342,703069,26.8493,0.0247,585.3631259199999,1.61448522,55.5174161,642.4950272399999,913.843487964908,10464.233688,15.781069948243724,1028.961534,11508.976291948244,16369.625587173157,0.46381742301850276,High
2025-07-19,92088,1010,5792396,708733,25.5549,0.059,582.95755872,3.1298082000000003,55.31738180000001,641.4047487199999,905.0019523854539,10421.230608,30.59286112807325,1025.254092,11477.077561128071,16193.795916273224,0.5670782250585862,Medium
2025-07-20,91574,175,5798278,712869,30.351,0.0,579.70371256,0.5422935,55.37355490000001,635.6195609600001,891.6358559005932,10363.063284,5.300743264765167,1026.295206,11394.659233264765,15984.226040499398,1.2040857774761566,Low
2025-07-21,91554,262,5854261,722136,31.1891,0.0,579.57710376,0.8118908400000001,55.90819255,636.29718715,881.1320681284411,10360.799964,7.9359699163912785,1036.204197,11404.940130916391,15793.341047830867,0.7020342489009427,Medium
2025-07-22,92817,350,5881533,741933,32.6002,0.0,587.57244948,1.084587,56.16864015000001,644.8256766300001,869.1157781497792,10503.728622,10.601486529530334,1041.031341,11555.361449529531,15574.669747173304,0.5212697016520423,Medium
2025-07-23,93799,153,5897672,734862,32.4836,0.0,593.7889415599999,0.47411946000000005,56.3227676,650.5858286199999,885.3170100236506,10614.857634,4.634364111480402,1043.887944,11663.37994211148,15871.524098553851,0.7257972046210028,Medium
2025-07-24,92425,236,5894763,717812,31.2572,0.0,585.090917,0.7313215200000001,56.294986650000006,642.1172251700001,894.5479111104302,10459.36755,7.148430917054739,1043.373051,11509.889031917057,16034.68461368305,0.3588918286903255,High
2025-07-25,92131,428,5875349,724393,31.5751,0.0,583.22976764,1.32629496,56.109582950000004,640.66564555,884.4172231785785,10426.096746,12.96410352753995,1039.936773,11478.997622527539,15846.36740350547,0.37852691960386875,High
2025-07-26,91858,355,5875110,725370,31.8873,0.0,581.50155752,1.1000811000000001,56.10730050000001,638.70893912,880.5284739098666,10395.202428,10.752936337095052,1039.89447,11445.849834337096,15779.326184343294,0.2650153932890067,High
2025-07-27,90863,400,5860671,724423,32.4707,0.0,575.2027697199999,1.239528,55.969408050000006,632.4117057699998,872.9867850275319,10282.602258,12.115984605177523,1037.338767,11332.057009605178,15642.873030819257,0.24013175816825225,High
2025-07-28,91525,444,5884161,707099,32.3409,0.0,579.393521,1.37587608,56.19373755,636.96313463,900.8118164924572,10357.51815,13.448742911747052,1041.496497,11412.463389911747,16139.83811306726,0.5396274851069266,Medium
2025-07-29,93663,-188,5904983,692441,31.6058,0.0,592.9280017199999,-0.5825781600000001,56.39258765,648.7380112099999,936.8856136623912,10599.467058,-5.694512764433436,1045.181991,11638.954536235566,16808.586632269846,1.6891800030993578,Low
2025-07-30,93387,-412,5960146,695402,30.9523,0.0,591.18080028,-1.27671384,56.91939430000001,646.82348074,930.1432563323085,10568.233242,-12.47946414333285,1054.945842,11610.699619856667,16696.38514105031,1.0792168587897972,Low
2025-07-31,94128,-366,5949337,682580,31.0785,0.0,595.8716563199999,-1.13416812,56.81616835,651.5536565499999,954.5454841190775,10652.089248,-11.086125913737435,1053.032649,11694.035771086263,17132.11018647816,0.25438342276864057,High
2025-08-01,93683,-235,5948400,660468,30.6622,0.0,593.05461052,-0.7282227000000001,56.80722000000001,649.1336078200001,982.8388473324976,10601.730378,-7.118140955541795,1052.8668,11647.479037044459,17635.190557369104,0.3002000358509069,High
2025-08-02,93395,172,5940163,658065,32.0188,0.0,591.2314438,0.53299704,56.72855665000001,648.49299749,985.454320606627,10569.13857,5.209873380226336,1051.408851,11625.757294380226,17666.578976818742,0.46167332889122087,High
2025-08-03,92873,290,5928000,654212,31.5617,0.1172,587.92695412,0.8986578000000001,56.61240000000001,645.43801192,986.5884635561561,10510.065918,8.784088838753703,1049.256,11568.106006838754,17682.50354141892,0.1822272326985501,High
2025-08-04,94594,496,5989401,672518,31.192,0.1263,598.8216413600001,1.53701472,57.198779550000005,657.5574356300001,977.7544030494353,10704.824604,15.02382091042013,1060.123977,11779.97240191042,17516.218750889075,0.9276760946066055,Medium
2025-08-05,96940,-840,6007232,674167,31.1523,0.0156,613.6728535999999,-2.6030088000000005,57.3690656,668.4389103999999,991.503455968625,10970.31204,-25.4435676708728,1063.280064,12008.148536329129,17811.83080205517,2.150319998077063,Low
2025-08-06,97942,-1038,5990578,674186,31.7585,0.0,620.01595448,-3.21657516,57.210019900000006,674.00939922,999.7380533265301,11083.704372,-31.440980050435673,1060.332306,12112.595697949564,17966.25218849036,0.6692720068237558,Medium
2025-08-07,96504,-1241,5975869,673406,31.4167,0.0031,610.91278176,-3.84563562,57.069548950000005,664.13669509,986.2351910882885,10920.971664,-37.58984223756327,1057.728813,11941.110634762437,17732.409029266797,0.4965901747414477,High
2025-08-08,97034,-1211,6002830,674023,29.5379,0.0,614.2679149599999,-3.75267102,57.32702650000001,667.8422704399999,990.8300910206327,10980.949644,-36.68114339217495,1062.50091,12006.769410607825,17813.590056434015,0.4323825228832694,High
2025-08-09,98711,-1984,5999173,670571,27.4884,0.0101,624.88406284,-6.14805888,57.292102150000005,676.02810611,1008.1379989740086,11170.729026,-60.09528364168052,1061.853621,12172.487363358321,18152.421389171795,1.3050510681740424,Low
2025-08-10,97522,-1678,5980180,660593,26.397,0.1028,617.35716968,-5.19981996,57.11071900000001,669.26806872,1013.1322443925383,11036.174652,-50.826555418719714,1058.49186,12043.83995658128,18231.86130731219,0.354772938007139,High
2025-08-11,96533,-1219,5989484,695326,26.9912,0.0045,611.09636452,-3.77746158,57.199572200000006,664.51847514,955.6934087607827,10924.253478,-36.9234630842785,1060.138668,11947.468682915722,17182.542696398123,0.4676851441453708,High
2025-08-12,95789,-684,5997016,734880,24.9919,0.1118,606.3865171599999,-2.11959288,57.27150280000001,661.5384270799999,900.1992530481166,10840.057974,-20.718333674853568,1061.471832,11880.811472325146,16167.008861753138,0.7961870429631882,Medium
2025-08-13,95799,-675,6037397,750228,30.7494,0.0003,606.4498215599999,-2.0917035,57.65714135,662.0152594099999,882.4187572444641,10841.189634,-20.445724021237073,1068.619269,11889.363178978763,15847.666548007757,0.3749109122954339,High
2025-08-14,97417,-959,6031680,774715,32.4046,0.0,616.69247348,-2.9717683800000003,57.60254400000001,671.3232491,866.542211135708,11024.292222,-29.048073090913114,1067.60736,12062.851508909087,15570.6956866836,0.759700616839583,Medium
2025-08-15,99281,-1232,6009797,784698,32.7087,0.0,628.49241364,-3.8177462400000004,57.39356135,682.06822875,869.2111216671891,11235.233646,-37.31723258394677,1063.734069,12261.650482416055,15625.948431646386,1.0719914475569772,Low
2025-08-16,97876,-942,5996509,783901,33.2122,0.0,619.5981454399999,-2.91908844,57.26666095,673.9457179499999,859.7332034912571,11076.235416,-28.53314374519307,1061.382093,12109.084365254806,15447.211274452777,0.5968315076448207,Medium
2025-08-17,97930,-1240,5971728,787355,32.5016,0.0,619.9399891999999,-3.8425368000000004,57.03000240000001,673.1274548,854.9224362581047,11082.34638,-37.55955227605032,1056.995856,12101.78268372395,15370.173154071479,0.6391233179625796,Medium
2025-08-18,97877,-1767,6004639,762986,33.2765,0.0,619.60447588,-5.475614940000001,57.34430245,671.47316339,880.059612351996,11076.348582,-53.52236199337171,1062.821103,12085.64732300663,15839.933266149877,1.1858927548367932,Low
2025-08-19,96908,-1459,5988626,727502,32.8043,0.0,613.47027952,-4.52117838,57.191378300000004,666.1404794399999,915.6544991491431,10966.690728,-44.193053847385016,1059.986802,11982.484476152615,16470.723759044806,0.4321759331150723,High
2025-08-20,97076,-1334,5964954,732114,32.4053,0.0,614.53379344,-4.133825880000001,56.9653107,667.36527826,911.5592356654838,10985.702616,-40.406808658267046,1055.796858,12001.092665341734,16392.382423149582,0.3731560708099606,High
2025-08-21,96454,-1290,6014491,731666,32.4653,0.0,610.59625976,-3.9974778000000004,57.438389050000005,664.03717101,907.5687144270746,10915.313364,-39.074050351697515,1064.564907,11940.804220648302,16320.020638718079,0.5249439688166603,Medium
2025-08-22,96452,-958,6002610,779950,32.1787,0.0,610.58359888,-2.96866956,57.324925500000006,664.9398548199999,852.5416434643246,10915.087032,-29.017783129400172,1062.46197,11948.5312188706,15319.611794179884,0.7388110371645492,Medium
2025-08-23,97171,-1231,5998155,786430,34.5569,0.0,615.13518524,-3.8146474200000005,57.28238025000001,668.60291807,850.1747365563368,10996.453386,-37.28694262243383,1061.673435,12020.839878377566,15285.327210784899,0.4623167559850591,High
2025-08-24,98523,-1523,5972074,786861,33.5399,0.0,623.69394012,-4.71950286,57.033306700000004,676.00774396,859.119646239933,11149.453818,-46.13161138421343,1057.057098,12160.379304615786,15454.291551640996,0.7945271078592137,Medium
